id,srcs,1,2,3,avg,sum,label
topic_145__ditthoaaudi,"['Digital messaging across the internet, mobile phones, and other computer networks, such as email, voicemail, and messaging services, has revolutionized the way we communicate.', 'In the past, sending a message meant waiting for a letter to arrive by snail mail, or hoping that your recipient would be available to answer their phone.', 'Today, we can send messages instantaneously, regardless of time or location.', 'This has had a profound impact on our lives, making it easier to stay in touch with friends and family, conduct business, and access information.', 'However, the speed and convenience of digital messaging has also come with some challenges.', 'One of the most pressing concerns is the issue of data privacy.', 'As more and more of our personal information is transmitted online, it is becoming increasingly important to protect ourselves from identity theft and other cybercrimes.', 'Another challenge is the problem of spam.', 'Unwanted messages, often containing malicious software or fraudulent links, can be a nuisance and even a danger to our devices and our data.', 'Despite these challenges, digital messaging remains an essential part of our lives.', 'It is a powerful tool that we can use to connect with others, learn new things, and make our lives more convenient.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_14__sttptisi,"['Soccer is a complex sport that requires a great deal of knowledge and skill to play at a high level.', 'The game is played on a large field with two teams of 11 players each.', ""The objective of the game is to score goals by kicking the ball into the opponent's net."", 'Players can use their feet, heads, and bodies to control the ball, and they can pass it to teammates or shoot it at the goal.', 'The game is fast-paced and requires players to be in excellent physical condition.', 'It is also a very strategic sport, and players must be able to think quickly and make decisions on the fly.', 'Soccer is a popular sport all over the world, and it is one of the most-watched sports in the world.', 'It is a great sport for people of all ages, and it can be enjoyed by people of all skill levels.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_156__tittihwtt,"[""The government is a complex system that is responsible for managing a country's affairs."", 'It is made up of different branches, each with its own set of responsibilities.', 'The legislative branch makes laws, the executive branch enforces them, and the judicial branch interprets them.', 'The government also plays a role in regulating the economy, providing public services, and protecting the country from threats both foreign and domestic.', 'It is an essential part of any society, and its effectiveness is critical to the well-being of its citizens.', 'However, the government can also be a source of oppression and corruption.', 'When it is not accountable to the people, it can become a tool for the wealthy and powerful to exploit the poor and marginalized.', 'This is why it is so important to have a strong system of checks and balances in place to prevent the government from becoming too powerful.', 'The ideal government is one that is responsive to the needs of its people, while also being strong enough to protect them from harm.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_158__lhltgtgtlt,"['Law and government are two closely related concepts that are often used interchangeably.', 'However, there is a key difference between the two: law is a set of rules that govern society, while government is the body that enforces those rules.', 'Laws are created by governments in order to maintain order and protect the rights of citizens.', 'They can be either written or unwritten, and they can be enforced through a variety of means, such as fines, imprisonment, or even death.', 'Governments are responsible for interpreting and enforcing the law.', 'They also create policies that are designed to promote the general welfare of society.', 'Governments can be either democratic or authoritarian, and they can range in size from small villages to large countries.', 'The relationship between law and government is a complex one.', 'Laws can influence the way that governments operate, and governments can influence the way that laws are created and enforced.', 'This relationship is constantly evolving, and it is an important part of understanding how society functions.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_159__ftftfftt,"['Floods are a natural disaster that can cause widespread damage and loss of life.', 'They are often caused by heavy rainfall or snowmelt that exceeds the capacity of a river or other waterway, resulting in the overflow of water onto land.', 'Floods can also be caused by dams or levees breaking, or by tsunamis.', 'The most common types of floods are river floods, which occur when a river overflows its banks, and flash floods, which occur when a large amount of rain falls in a short period of time.', 'Floods can also occur in coastal areas due to storm surges, which are large waves that are pushed inland by strong winds.', 'Floods can cause a wide range of damage, including loss of life, property damage, and environmental damage.', 'They can also disrupt transportation and communication, and lead to food and water shortages.', 'The resulting loss of homes and livelihoods can force people to relocate, which can lead to social and economic problems.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_163__itittjhhjhtjh,"['In the summer of 2023, a heat wave hit the city of Los Angeles.', 'The temperatures were soaring, and the people were starting to get restless.', 'In one house, a family of four was trying to stay cool.', 'The parents, John and Mary, were both working from home, and their two children, Sarah and Michael, were trying to do their schoolwork.', 'The fans in the house were running full blast, but it was still hot.', 'John was starting to get interested in the latest fan technology.', 'He had read about a new type of fan that could cool a room more efficiently than traditional fans.', 'He decided to do some research to see if he could find one that would work for his family.', 'John found a website that sold a variety of fans.', 'He browsed through the different types of fans, and he eventually found a fan that he thought would work for his family.', 'The fan was called the ""Disorderly Vortex Fan"", and it was designed to create a vortex of air that would cool the room more efficiently than traditional fans.', 'John ordered the fan, and it arrived a few days later.', 'He set it up in the living room, and he was immediately impressed by how well it worked.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_165__fiftfifi,"['Fufu is a starchy, doughy food made from pounded plantains or cassava.', 'It is a staple food in many West African countries, and is often served with soups or stews.', 'Fufu is typically made by pounding the plantains or cassava in a large mortar and pestle until they are smooth and pasty.', 'The resulting fufu is then shaped into balls or logs and served.', 'Fufu is a very filling food, and it is often eaten as a main course.', 'It is also a good source of carbohydrates, vitamins, and minerals.', 'Fufu is a traditional food that has been eaten in West Africa for hundreds of years.', 'It is a part of the culture and identity of many West African societies.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_168__ctiwftitfhfifct,"['Crops and seeds are essential to life.', 'They provide us with food, clothing, and shelter.', 'In order to grow healthy crops, we need to select the right seeds for our climate and soil conditions.', 'We also need to take care of our crops by watering them, fertilizing them, and protecting them from pests.', 'Farmers have been selecting and breeding crops for thousands of years.', 'They have learned how to grow crops that are resistant to pests and diseases, and that produce high yields.', 'In recent years, farmers have also begun to use genetic engineering to improve crop yields and resistance to pests.', 'The process of growing crops is not without its challenges.', 'Farmers often have to deal with unpredictable weather conditions, pests, and diseases.', 'However, the rewards of growing crops can be great.', 'Farmers can provide food for their families and communities, and they can also earn a living from their work.', 'In addition to providing food, crops can also be used to create other products.', 'For example, cotton can be used to make clothing, and corn can be used to make ethanol.', 'Crops can also be used to create biofuels, which can help to reduce our dependence on fossil fuels.', 'The importance of crops and seeds is undeniable.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_171__itaftdfip,"['It is a popular activity in many parts of the world, and is often regulated by government agencies to ensure sustainable populations of deer.', 'There are a variety of methods used to hunt deer, including archery, firearms, and trapping.', 'Archery is the oldest and most traditional method of deer hunting, and is often considered to be the most challenging.', 'Firearms are also commonly used, and can be either rifles or shotguns.', 'Trapping is less common, but can be effective in certain situations.', 'Deer hunting can be a physically and mentally challenging activity, but it can also be a rewarding one.', 'For many people, deer hunting is a way to connect with nature and enjoy the outdoors.', 'It can also be a way to provide food for their families.', 'Please note that deer hunting is a regulated activity, and hunters must follow all applicable laws and regulations.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_176__aitaitii,"['Apartheid was a system of racial segregation that existed in South Africa from 1948 to 1994.', 'It was characterized by the separation of people of different races into different areas, schools, and other public facilities.', 'The system was enforced by the South African government through a series of laws and regulations that discriminated against black people.', 'Apartheid was a brutal and oppressive system that denied black people their basic human rights.', 'It resulted in the deaths of many people and the displacement of millions more.', 'The end of apartheid came about through a combination of internal and external pressure.', 'In 1990, Nelson Mandela was released from prison and negotiations began between the government and the African National Congress.', 'In 1994, South Africa held its first free and fair elections, and Nelson Mandela was elected president.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_178__jtkttkktfts,"['Judaism and Kosher Kosher is a set of dietary laws in Judaism.', 'These laws define which foods are permissible to eat and which are not.', 'Kosher foods are those that are considered to be fit for consumption according to Jewish law.', 'The laws of kosher are based on the Torah, the first five books of the Hebrew Bible.', 'These laws prohibit the consumption of certain animals, such as pigs and shellfish, as well as the consumption of blood and meat from animals that have not been slaughtered in a specific way.', 'Kosher foods are also subject to a number of other regulations, such as the separation of dairy and meat products.', 'Kosher food is prepared in a way that ensures that it is fit for consumption according to Jewish law.', 'The observance of kosher laws is an important part of Jewish religious practice.', 'For many Jews, eating kosher food is a way to show their devotion to God and to connect with their heritage.', 'There are a number of reasons why Jews observe kosher laws.', 'Some of these reasons are based on religious beliefs, while others are based on practical considerations Religious reasons Jews believe that God gave the Torah to Moses at Mount Sinai.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_181__etettrw,"['Eyes are complex organs that allow us to see.', 'They are located in the front of the head and are protected by the eyelids.', 'Each eye is made up of three layers: the sclera, the choroid, and the retina.', 'The sclera is the white part of the eye, the choroid is the dark layer behind the sclera, and the retina is the light-sensitive layer at the back of the eye.', 'The retina contains millions of light-sensitive cells called rods and cones.', 'Rods are responsible for night vision, while cones are responsible for color vision.', 'When light hits the retina, it is converted into electrical signals that are sent to the brain via the optic nerve.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_188__afwft,"['A flea market is an outdoor market or bazaar where inexpensive or secondhand goods are sold or bartered.', 'Flea markets are typically held on weekends and are a popular place to find unique and affordable items.', 'While the items sold at flea markets are often used, they can also be new and unopened.', 'Flea markets are a great place to find bargains on everything from clothing and furniture to antiques and collectibles.', ""They are also a great place to find unique items that you won't find anywhere else.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_194__tttottittt,"['The relationship between teachers and students is a complex one, but it is one that is essential for learning.', 'Teachers work to impart knowledge and skills to their students, while students learn and grow under their guidance.', 'This relationship is based on mutual respect and trust, and it is essential for creating a positive learning environment.', 'One of the most important things that teachers can do is to understand the laws of learning.', 'These laws help teachers to understand how students learn best, and they can use this knowledge to create lessons that are effective and engaging.', 'Teachers should also be aware of the different learning styles that students have, and they should tailor their teaching methods to meet the needs of each student.', ""In addition to teaching students academic content, teachers also play a vital role in shaping their students' future."", 'They teach students about the importance of hard work, perseverance, and responsibility.', 'They also help students to develop their social and emotional skills, which are essential for success in life.', ""The relationship between teachers and students is a powerful one, and it can have a lasting impact on students' lives.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_195__rrrtath,"['Robots are machines that are capable of carrying out a complex series of actions automatically, especially one programmable by a computer.', 'Robotics has become increasingly important in recent years, as robots have been used to automate a wide variety of tasks, from manufacturing to surgery.', 'Robots are also being used in more and more applications, such as search and rescue, space exploration, and military combat.', 'The field of robotics is constantly evolving, and new advances are being made all the time.', 'As robots become more sophisticated, they will be able to perform an ever-wider range of tasks.', 'This will have a major impact on our lives, changing the way we work, play, and interact with the world around us History of Robotics The history of robotics can be traced back to the ancient Greeks, who created mechanical devices such as the Antikythera mechanism and the Talos of Hephaestus.', 'However, the modern field of robotics is generally considered to have begun in the 1940s, with the work of George Devol and Victor Scheinman.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_196__miimtsbmiiiw,"['Music is a powerful force in our lives.', 'It can make us laugh, cry, dance, and think.', 'It can transport us to another time and place, or it can help us to connect with our own emotions.', 'Music is a universal language that can bring people together from all walks of life.', 'There are many different types of music, each with its own unique sound and appeal.', 'Some of the most popular genres include rock, pop, hip-hop, country, and classical.', ""But no matter what your taste in music, there's something out there for everyone."", 'Music has been shown to have a number of benefits for our health and well-being.', 'It can reduce stress, improve our mood, and boost our immune system.', 'It can also help us to learn, focus, and sleep better.', ""If you're looking for a way to improve your life, consider adding more music to it."", ""Whether you listen to music while you work, exercise, or relax, it's sure to have a positive impact on your overall well-being.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_1__gotattgtifto,"['Ghana is a country with a rich and diverse culture, and its traditional customs are a major part of that.', 'One of the most important customs is the naming ceremony, which is held for a newborn child.', ""The ceremony is typically presided over by a traditional priest or elder, and it involves the naming of the child, as well as prayers and blessings for the child's future."", 'Another important custom is the funeral ceremony, which is held for a deceased person.', 'The ceremony is typically very elaborate and involves music, dancing, and food.', 'The deceased person is typically buried with their belongings, and a shrine is often built in their honor.', 'Ghana is also home to a number of traditional festivals, such as the Odwira festival, which is held in the Ashanti region.', 'The festival is a time for celebration and thanksgiving, and it involves traditional music, dancing, and food.', 'In recent years, some traditional customs in Ghana have been adapted to modern life.', 'For example, some naming ceremonies now include electronic devices such as computers and projectors.', 'This allows for the ceremony to be more interactive and engaging for the participants.', ""Overall, traditional customs in Ghana are a major part of the country's culture, and they continue to be practiced today.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_200__isittimtaw,"['""I can\'t believe we\'re going to be learning how to cook Indian food today,"" said 10-year-old Priya excitedly.', 'She had been looking forward to this day ever since her teacher, Ms. Singh, had announced that they would be doing a unit on different cultures. ""I\'ve never had Indian food before,"" said Priya\'s friend, Sam. ""What\'s it like?""', '""It\'s delicious,"" said Priya ""It\'s usually very flavorful, with a lot of spices. And there are so many different dishes to choose from.""', 'The class arrived at the kitchen, and Ms. Singh began to set up.', '""Today, we\'re going to be making a simple dish called dal makhani,"" she said.', '""It\'s a type of lentil soup that\'s very popular in India.""', 'Ms. Singh showed the class how to measure out the ingredients and cook the lentils.', 'The students helped each other chop vegetables and stir the pot.', 'As they worked, they chatted about their favorite foods and what they were looking forward to trying in India.', 'When the dal makhani was finished, the students sat down to eat.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_213__siiitioshfhi,"['Sexuality is a fundamental part of human experience, and it plays a positive role in many aspects of our lives.', 'It can be a source of pleasure, intimacy, and connection with others.', 'It can also be a way to express ourselves and our creativity.', 'In many cultures, sexuality is celebrated as a natural and beautiful part of life.', 'This can lead to more open and honest communication about sex, which can help to reduce shame and stigma.', 'It can also create a more supportive environment for people who are exploring their sexuality or who are experiencing sexual difficulties.', 'Of course, sexuality can also be a source of pain and difficulty.', 'Sexual abuse, assault, and harassment are all too common, and they can have a devastating impact on victims.', 'However, it is important to remember that these experiences are not the norm.', 'For most people, sexuality is a positive force in their lives.', 'Here is one example of how sexuality can play a positive role in human culture: In many cultures, sexuality is used as a way to connect with the divine.', 'In Hinduism, for example, the god Shiva is often depicted in sexual union with his consort, Parvati.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_214__wehotiwattfct,"['When it comes to raising children, there is no one-size-fits-all approach.', 'Every child is different, and what works for one family may not work for another.', 'However, there are some general principles that can help parents raise happy, healthy, and successful children.', 'One of the most important things parents can do is to establish a strong relationship with their children.', 'This means spending time together, talking to them, and listening to them.', 'It also means setting limits and boundaries, and enforcing them consistently.', 'When children know what is expected of them, they are more likely to behave appropriately.', 'Another important factor in raising children is to teach them about consent.', ""This means teaching them that they have the right to say no to anything they don't want to do, and that they should respect the rights of others to say no as well."", 'This is an important lesson that will help children protect themselves from abuse and exploitation.', 'Finally, parents need to be role models for their children.', 'Children learn by watching the adults in their lives, so it is important that parents behave in a way that they want their children to emulate.', 'This means being honest, respectful, and responsible.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_217__tbtyyentrota,"['""The news is a vital part of our lives, keeping us informed about the world around us.', 'But with so many different sources of news available, it can be difficult to know where to start.', 'There are a few different ways to get your news.', 'You can read newspapers, watch the news on TV, or listen to the radio.', 'You can also get your news online from websites or apps.', 'Each of these sources of news has its own advantages and disadvantages.', 'Newspapers offer in-depth coverage of stories, but they can be slow to report on breaking news.', 'TV news is more immediate, but it can be superficial.', ""Radio news is often a good option for catching up on the day's events, but it can be difficult to find a station that covers the news you're interested in."", 'Online news sources offer a wide range of content, but it can be difficult to find reliable sources.', ""The best way to get your news is to use a variety of sources and to be critical of the information you're consuming."", 'Ask yourself who is providing the information, what their biases are, and whether the information is accurate.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_226__pdftpdstpdtp,"[""Patient: I'm always congested and I can't seem to shake the cough."", 'Doctor: It sounds like you might have a fungal infection.', 'Fungi are a type of microorganism that can cause a variety of diseases in humans.', 'They can live in the environment, on our skin, and even in our bodies.', 'Patient: What kind of fungi could be causing my symptoms?', 'Doctor: There are many different types of fungi that can cause infections in humans.', 'Some of the most common include Aspergillus, Candida, and Cryptococcus.', 'These fungi can enter the body through the nose or mouth and travel to the upper respiratory tract.', 'Patient: How are these fungi treated?', 'Doctor: Fungal infections are treated with antifungal medications.', 'The type of medication and the length of treatment will depend on the type of fungus causing the infection.', ""Patient: I'm glad to hear that there's a treatment for this. I'm tired of feeling so sick.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_229__dotttttt,"['During World War II, the Allies and Axis powers used a variety of aircraft to achieve air superiority.', ""One of the most important factors in determining the outcome of a battle was the accuracy of the aircraft's bombing."", 'The height at which an aircraft could fly was also a critical factor, as it determined how far it could travel and how much weight it could carry.', 'The United States developed a number of high-altitude bombers during the war, including the B-17 Flying Fortress and the B-29 Superfortress.', 'These aircraft were able to fly at altitudes of over 30,000 feet, which made them difficult for enemy fighters to intercept.', 'They also carried a large payload of bombs, which could be used to attack targets deep behind enemy lines.', 'The German Luftwaffe also developed a number of high-altitude bombers, including the Heinkel He 177 Greif and the Messerschmitt Me 264 Amerika Bomber.', 'These aircraft were not as successful as their American counterparts, however, due to a number of technical problems.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_232__fydeggp,"['Face and Body Care', ""Your skin is your largest organ, and it's important to take care of it both inside and out. Here are some tips for healthy skin:"", '* Drink plenty of water: Water is essential for healthy skin, as it helps to keep your skin hydrated and soft. Aim to drink eight glasses of water per day.', ""* Eat a healthy diet: Eating a healthy diet rich in fruits, vegetables, and whole grains can help to improve your skin's appearance."", '* Get regular exercise: Exercise can help to improve your circulation and promote healthy skin. Aim for at least 30 minutes of moderate-intensity exercise most days of the week.', ""* Get enough sleep: When you don't get enough sleep, your body produces more of the stress hormone cortisol, which can lead to inflammation and skin problems. Aim for 7-8 hours of sleep per night."", ""* Protect your skin from the sun: The sun's UV rays can damage your skin and lead to premature aging, wrinkles, and skin cancer.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_236__hniytiealwiwatia,"['Hey dude, have you heard about environmentalism?', ""Nah, what's that?"", ""It's all about protecting the environment and making sure we don't do anything to hurt it."", 'You know, like recycling, using less energy, and driving less.', 'That sounds like a good idea.', 'I mean, we need to take care of our planet, right?', 'Exactly!', 'And there are a lot of easy things we can do to make a difference.', 'Like what?', 'Well, we can start by recycling more.', ""It's so easy to do, and it makes a big difference."", ""We can also turn off lights when we leave a room, and unplug appliances when we're not using them."", 'And we can walk or bike instead of driving whenever possible.', 'Those are all great ideas!', ""I'm going to start doing them right away."", 'Awesome!']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_239__aiatscmpaw,"['## Architecture Architecture is the art and science of designing buildings and other structures.', 'It involves not only the aesthetics of a building, but also its functionality, durability, and sustainability.', 'Architects must consider a variety of factors when designing a building, including the needs of the people who will use it, the climate in which it will be located, and the materials that will be used.', 'There are many different styles of architecture, each with its own unique characteristics.', 'Some of the most popular styles include classical, modern, and post-modern architecture.', 'Classical architecture is characterized by its symmetry, proportion, and use of traditional materials such as stone and brick.', 'Modern architecture is more minimalist and often uses new materials such as glass and steel.', 'Post-modern architecture is a reaction to both classical and modern architecture, and often features elements of both styles.', 'Architecture is a vital part of our built environment, and it can have a significant impact on our lives.', 'Well-designed buildings can make us feel more comfortable, productive, and safe.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_23__tisttiai,"['The history of space technology is a relatively short one, but it has already had a profound impact on our world.', 'In the 1950s, the United States and the Soviet Union launched the first artificial satellites into orbit, ushering in a new era of space exploration.', 'Since then, we have sent humans to the Moon, built space stations, and launched countless satellites into orbit.', 'These achievements have not only led to new scientific discoveries, but they have also made our world more interconnected and has given us a new perspective on our place in the universe.', 'Today, space technology is used for a wide variety of purposes, including telecommunications, navigation, weather forecasting, and Earth observation.', ""It is also used to launch satellites into orbit, which are used for a variety of purposes, such as providing global positioning systems (GPS), transmitting television signals, and collecting data about the Earth's environment."", 'As space technology continues to develop, it is likely to play an even greater role in our lives.', 'In the future, we may see humans colonizing Mars, mining asteroids for resources, and using space-based solar power to generate electricity.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_246__awttatwtiw,"['A seed is a small, dormant plant embryo that is capable of developing into a new plant under the right conditions.', 'When a seed sprouts, it begins to grow roots and shoots.', 'The roots anchor the plant in the soil and absorb water and nutrients from the ground.', 'The shoots grow upwards towards the sun, and the leaves begin to photosynthesize, producing food for the plant.', 'As the plant grows, it develops a stem, leaves, flowers, and fruit.', 'The flowers produce seeds, which are dispersed by wind, water, or animals.', 'When a seed lands in a suitable location, it can germinate and begin the process of growth all over again.', 'The process of seed germination is a marvel of nature.', 'It is a testament to the power of life and the resilience of the natural world.', 'When a seed sprouts, it is a sign of hope and new beginnings.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_253__tiotttitt,"['The beautiful thing about collective organizations is that they can pull together the power of thousands of workers to fight for their common interests.', 'In South Africa, trade unions have a long history of fighting for better wages, working conditions, and benefits for workers.', 'One of the most famous examples of this is the 1973 Durban strikes, in which thousands of workers from across the city walked off the job in protest of low wages and poor working conditions.', 'The strikes lasted for over a month and eventually led to the government increasing the minimum wage and improving working conditions for workers across the country.', 'Trade unions are not just about fighting for better wages and working conditions.', 'They are also about building solidarity between workers and fighting for social justice.', 'In South Africa, trade unions have played a leading role in the fight against apartheid and for a more democratic and just society.', 'They have also been at the forefront of the fight against poverty, inequality, and racism.', 'Trade unions are a beautiful thing because they bring people together to fight for a common cause.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_269__otvootyayasoty,"['Open-air markets are a popular attraction in many cities and towns.', 'They offer a variety of goods and services, from fresh produce to handmade crafts.', 'Visitors can find a bargain on everything from clothes to souvenirs.', 'Open-air markets are also a great place to people-watch and enjoy the local culture.', 'One of the best things about open-air markets is the atmosphere.', ""They're usually bustling with activity, and there's always something to see and do."", ""You'll hear the sound of vendors calling out to customers, the smell of fresh-baked bread and pastries, and the sight of people haggling over prices."", 'Another advantage of open-air markets is the variety of goods and services available.', 'You can find everything from fresh produce to handmade crafts.', ""And because the vendors are independent businesses, they're often willing to negotiate prices."", ""So if you're looking for a bargain, an open-air market is the place to be."", 'Of course, no discussion of open-air markets would be complete without mentioning the food.', 'These markets are a great place to sample local cuisine.', ""You'll find everything from grilled meats to fresh seafood to traditional desserts.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_273__miggtowtw,"['Music has always played an important role in religion, from the chanting of monks in ancient temples to the soaring hymns of modern gospel choirs.', 'It can be used to create a sense of community, to inspire devotion, and to bring people closer to God.', 'Gospel music is a particularly powerful form of religious music, combining elements of blues, jazz, and spirituals to create a unique sound that is both uplifting and soulful.', 'Gospel music has its roots in the African-American church, and it has been used for centuries to spread the message of Christianity.', 'Today, gospel music is enjoyed by people of all races and religions, and it continues to be a powerful force for good in the world.', 'One of the most striking things about gospel music is its ability to bring people together.', ""Whether it's a small church congregation or a large stadium full of fans, gospel music has a way of creating a sense of community and fellowship."", ""This is because gospel music is not just about singing and dancing; it's about expressing one's faith and emotions."", 'When people come together to sing gospel music, they are not only sharing their love of music, they are also sharing their love of God.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_276__aatiitsiai,"[""A good mattress is essential for getting a good night's sleep."", 'A comfortable mattress can help to relieve pain, improve sleep quality, and boost your mood.', 'The first mattresses were developed in ancient Egypt, where they were made from straw, reeds, and other natural materials.', 'In the Middle Ages, mattresses were made from wool, feathers, and other animal products.', 'In the 19th century, mattresses began to be made from springs and other metal components.', 'The type of mattress that is best for you depends on your individual needs and preferences.', 'Some people prefer a firm mattress, while others prefer a soft mattress.', 'It is important to find a mattress that provides you with the support you need and that is comfortable for you to sleep on.', 'A good mattress can help to protect you from serious health problems, such as back pain, neck pain, and headaches.', ""It can also help you to get a better night's sleep, which can improve your mood, your energy levels, and your overall health.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_277__piatotihapw,"['Poetry is a universal language that transcends time and place.', 'It can be used to express emotions, tell stories, and explore complex ideas.', 'As a translator, I have the privilege of helping to bring poetry to new audiences by rendering it in another language.', 'This is a challenging but rewarding task, as I must not only convey the literal meaning of the poem, but also its beauty and power.', 'One of the most important things to consider when translating poetry is the rhythm and meter.', ""These elements are essential to the poem's overall effect, and they can be difficult to reproduce in another language."", 'In some cases, I may need to adjust the rhythm or meter slightly in order to make the poem flow more naturally in the target language.', ""However, I always take care to preserve the poem's original meaning and intent."", 'Another important consideration is the use of figurative language.', 'Poets often use metaphors, similes, and other figures of speech to create vivid imagery and add depth to their work.', 'When translating these devices, I must find equivalents in the target language that will have the same impact on the reader.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_278__ithwrtwhhhm,"['Islam is a religion that emphasizes surrender to the will of God.', 'This concept of surrender, or ""Islam"" in Arabic, is often misunderstood as meaning submission or defeat.', 'However, in Islam, surrender is actually seen as a positive act, a way to achieve peace and happiness.', 'When a Muslim surrenders to God, they are not giving up their own free will.', 'Rather, they are acknowledging that God is the one who has the power to control all things, and that by surrendering to His will, they are actually finding true freedom.', 'This concept of surrender is beautifully illustrated in the story of the Prophet Muhammad.', 'When Muhammad was first called to be a prophet, he was very afraid.', ""He didn't want to be responsible for spreading God's message."", ""However, after much prayer and reflection, Muhammad eventually surrendered to God's will."", 'He realized that it was not his own strength that would allow him to succeed, but the strength of God.', ""Muhammad's story is a reminder that surrender is not about giving up.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_279__ittfwswtwhfp,"['In the past, we were limited to sharing information with people we knew or with people who were interested in the same things we were.', 'Today, social media allows us to connect with people from all over the world and share information with a wider audience than ever before.', 'This has had a number of positive effects.', 'First, social media has made it easier for people to stay informed about current events.', 'We can now follow news organizations, politicians, and other experts on social media and get updates on breaking news as it happens.', 'Second, social media has made it easier for people to connect with others who share their interests.', 'We can find groups and communities on social media that are dedicated to our hobbies, our professions, and our causes.', 'Third, social media has made it easier for people to share their own experiences and stories.', 'We can use social media to share our thoughts, our feelings, and our creative work with the world.', 'However, social media has also had some negative effects on information sharing.', 'First, social media can be a source of misinformation and disinformation.', 'People can spread false or misleading information on social media without any repercussions.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_280__ditifttdttt,"['Droughts and crop failure can have a devastating impact on food security, livelihoods, and the economy.', 'In recent years, the world has experienced a number of severe droughts, which have led to crop failures and food shortages.', 'These droughts have caused widespread fear and anxiety, as people worry about how they will feed their families.', 'In some cases, governments have been forced to take drastic measures to address the impact of droughts.', 'For example, in 2011, the government of Ethiopia declared a state of emergency in response to a severe drought that had caused widespread crop failure.', 'The government provided emergency food aid to millions of people, and it also implemented a number of measures to help farmers cope with the drought.', 'These measures included providing seeds and fertilizers, and building irrigation canals.', ""Despite these measures, the drought had a devastating impact on the country's economy."", 'The agricultural sector was severely affected, and many farmers were forced to abandon their land.', 'The drought also led to a sharp increase in food prices, which made it difficult for many people to afford food.', 'The impact of droughts and crop failure is not limited to the countries that are directly affected.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_289__twitahcwewe,"['The internet has become an integral part of our lives.', 'We use it to stay connected with friends and family, to learn new things, to be entertained, and to conduct business.', 'In fact, the internet has become so important that we now share more than 3 billion pieces of content every week.', 'This includes everything from photos and videos to news articles and blog posts.', 'Additionally, the internet has made it possible for people to connect with others from all over the world, which has led to a greater understanding of different cultures and perspectives.', 'Here are some of the ways that the internet has changed our lives:', '* Communication: The internet has made it easier for us to stay connected with friends and family who live far away.', 'We can now communicate with them instantly via email, text message, or video chat.', '* Education: The internet has made it possible for us to learn about anything we want, whenever we want.', 'We can access educational resources from all over the world, and we can even take online courses from top universities.', '* Entertainment: The internet has given us access to a vast amount of entertainment options.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_293__ddtcf,"['Dolls and doll accessories are a popular way for children to play and learn.', 'Dolls can represent people, animals, or even imaginary creatures.', 'They can be dressed up in different clothes, given different furniture to play with, and placed in different settings.', 'Children can use dolls to act out stories, explore different roles, and learn about the world around them.', 'For example, a child might use a doll to pretend to be a doctor, a teacher, or a firefighter.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
